,rosbagTimestamp,secs,nsecs,frame_id_x,child_frame_id,x,y,z,qx,qy,qz,qw,Unnamed: 0,frame_id_y,files
13,1.60600529560028e+18,1603863770,22125005,"""camera_init""","""camera_gray_left""",-0.9072868000000001,-0.5464705,16.3694,0.011447402571,-0.018974126808099998,-0.00698048428703,0.999730063567,9,"""camera_color_left""",../data/images/frame0009.jpg
14,1.60600529564395e+18,1603863770,22125005,"""map""","""camera_link""",0.472209100717,0.006628118947880001,0.00475040529813,-0.0019770610273099998,-0.0033159833407800004,0.00817090433068,0.999959169985,9,"""camera_color_left""",../data/images/frame0009.jpg
15,1.60600529570385e+18,1603863770,125868082,"""camera_init""","""camera_gray_left""",-0.9609163000000001,-0.5783595,17.26896,0.0105987241403,-0.019772763724599997,-0.0068553390061,0.999724812136,10,"""camera_color_left""",../data/images/frame0010.jpg
16,1.60600529574488e+18,1603863770,125868082,"""map""","""camera_link""",0.526855541376,0.00747598619361,0.00584620117199,-0.00148058271875,-0.00240625149618,0.00912480007801,0.999954379054,10,"""camera_color_left""",../data/images/frame0010.jpg
17,1.60600529580765e+18,1603863770,229482889,"""camera_init""","""camera_gray_left""",-1.0115889999999998,-0.6092403000000001,18.17318,0.009865170412459998,-0.020527289351700003,-0.00696164692902,0.999716384781,11,"""camera_color_left""",../data/images/frame0011.jpg
18,1.60600529585502e+18,1603863770,229482889,"""map""","""camera_link""",0.5803137975370001,0.008827317547209999,0.00608731812606,-0.00192642965349,-0.00206593545135,0.009744613003129999,0.9999485300650001,11,"""camera_color_left""",../data/images/frame0011.jpg
19,1.6060052959114e+18,1603863770,333219051,"""camera_init""","""camera_gray_left""",-1.0662559999999999,-0.6387363,19.08411,0.00962282491427,-0.021119682055599998,-0.00672930749233,0.999707994867,12,"""camera_color_left""",../data/images/frame0012.jpg
20,1.60600529595851e+18,1603863770,333219051,"""map""","""camera_link""",0.634576563583,0.009933751084049999,0.00720658110637,-0.0015809233689,-0.0017360179569600002,0.0104104113321,0.999943053591,12,"""camera_color_left""",../data/images/frame0012.jpg
21,1.60600529601508e+18,1603863770,436841011,"""camera_init""","""camera_gray_left""",-1.118651,-0.6686219,19.997220000000002,0.009943191355450002,-0.0219986229073,-0.00685089001372,0.9996850754109999,13,"""camera_color_left""",../data/images/frame0013.jpg
22,1.60600529606093e+18,1603863770,436841011,"""map""","""camera_link""",0.6904686572859999,0.010893698712,0.00811008993082,-0.00141783060905,-0.00198620134142,0.0115178033996,0.9999306848459999,13,"""camera_color_left""",../data/images/frame0013.jpg
23,1.60600529611864e+18,1603863770,540452003,"""camera_init""","""camera_gray_left""",-1.17184,-0.6990778,20.91368,0.010528643037199999,-0.0225384861542,-0.006003551109710001,0.999672508875,14,"""camera_color_left""",../data/images/frame0014.jpg
24,1.60600529616201e+18,1603863770,540452003,"""map""","""camera_link""",0.745353955425,0.0118052154001,0.008726188630959999,-0.000541894406543,-0.0024694211512500002,0.0121333669912,0.9999231964659999,14,"""camera_color_left""",../data/images/frame0014.jpg
25,1.60600529622223e+18,1603863770,644190073,"""camera_init""","""camera_gray_left""",-1.2242790000000001,-0.7287421,21.84042,0.00973154626493,-0.0229254011454,-0.005869481762830001,0.9996725838989999,15,"""camera_color_left""",../data/images/frame0015.jpg
26,1.60600529625454e+18,1603863770,644190073,"""map""","""camera_link""",0.802033018239,0.0139971262831,0.00933653320352,-0.0007732342281419999,-0.0015105488941400001,0.012141920478299999,0.999924843169,15,"""camera_color_left""",../data/images/frame0015.jpg
27,1.60600529632612e+18,1603863770,748034000,"""camera_init""","""camera_gray_left""",-1.280807,-0.7604717,22.77432,0.00778362352341,-0.022929827715500003,-0.00667768956001,0.9996844627179999,16,"""camera_color_left""",../data/images/frame0016.jpg
28,1.60600529637005e+18,1603863770,748034000,"""map""","""camera_link""",0.8573347769249999,0.0155869756696,0.0100897652857,-0.0014428040953900002,8.90097985296e-05,0.0122820870441,0.9999235243160001,16,"""camera_color_left""",../data/images/frame0016.jpg
29,1.60600529642975e+18,1603863770,851568937,"""camera_init""","""camera_gray_left""",-1.334841,-0.7929673,23.709529999999997,0.00594429350783,-0.022512337353099997,-0.00703105000437,0.999704168742,17,"""camera_color_left""",../data/images/frame0017.jpg
30,1.60600529647405e+18,1603863770,851568937,"""map""","""camera_link""",0.914164550507,0.0164127438861,0.011088870120899999,-0.0015268791618499998,0.0022767050943,0.0121702024567,0.999922183109,17,"""camera_color_left""",../data/images/frame0017.jpg
31,1.60600529653343e+18,1603863770,955286026,"""camera_init""","""camera_gray_left""",-1.3857469999999998,-0.8209244000000001,24.65175,0.0046474188630699995,-0.0217934313013,-0.00652891043159,0.999730363648,18,"""camera_color_left""",../data/images/frame0018.jpg
32,1.60600529657856e+18,1603863770,955286026,"""map""","""camera_link""",0.968406345495,0.016689364809700003,0.011449362166799999,-0.0009238397269690001,0.00358578555921,0.0116110628975,0.999925737306,18,"""camera_color_left""",../data/images/frame0018.jpg
33,1.60600529663691e+18,1603863771,58969974,"""camera_init""","""camera_gray_left""",-1.436633,-0.8456208000000001,25.59694,0.00405179096532,-0.021070902218200002,-0.006413248484100001,0.999749193548,19,"""camera_color_left""",../data/images/frame0019.jpg
34,1.60600529667764e+18,1603863771,58969974,"""map""","""camera_link""",1.0259208158,0.018212760430000002,0.011004459376399999,-0.00109496067143,0.0035781070997899997,0.010791301585200001,0.999934768039,19,"""camera_color_left""",../data/images/frame0019.jpg
35,1.60600529674065e+18,1603863771,162642955,"""camera_init""","""camera_gray_left""",-1.487044,-0.8702127000000001,26.54471,0.00533787114218,-0.0204865671189,-0.006558926070109999,0.999754369833,20,"""camera_color_left""",../data/images/frame0020.jpg
36,1.6060052967827e+18,1603863771,162642955,"""map""","""camera_link""",1.08132312687,0.020359137225400004,0.0108999081653,-0.0015860019994000001,0.00197828208257,0.009788628473850002,0.9999488802600001,20,"""camera_color_left""",../data/images/frame0020.jpg
37,1.60600529684426e+18,1603863771,266258955,"""camera_init""","""camera_gray_left""",-1.538025,-0.8971121,27.496270000000003,0.00798829414836,-0.0200256345223,-0.00711685451673,0.999742229277,21,"""camera_color_left""",../data/images/frame0021.jpg
38,1.60600529689265e+18,1603863771,266258955,"""map""","""camera_link""",1.13882352247,0.0220889818462,0.0111055839844,-0.00222407999259,-0.000543427842477,0.009132186002629999,0.9999556829649999,21,"""camera_color_left""",../data/images/frame0021.jpg
39,1.60600529694801e+18,1603863771,369870901,"""camera_init""","""camera_gray_left""",-1.586551,-0.9254150999999999,28.454659999999997,0.009741847305129999,-0.0194213534532,-0.00679418585652,0.9997408289149999,22,"""camera_color_left""",../data/images/frame0022.jpg
40,1.60600529697768e+18,1603863771,369870901,"""map""","""camera_link""",1.1955244248999999,0.023980170702499998,0.011259619285200001,-0.00180243123303,-0.00214401857764,0.00837664149756,0.9999609954500001,22,"""camera_color_left""",../data/images/frame0022.jpg
41,1.60600529705158e+18,1603863771,473486900,"""camera_init""","""camera_gray_left""",-1.633363,-0.9555629999999999,29.422929999999997,0.00911238232217,-0.0190717145154,-0.00557059854465,0.999761058954,23,"""camera_color_left""",../data/images/frame0023.jpg
42,1.60600529707859e+18,1603863771,473486900,"""map""","""camera_link""",1.25376557514,0.0250008713774,0.012101070756600002,-0.00046670410976300004,-0.0014077827203599997,0.00795537998503,0.9999672541619999,23,"""camera_color_left""",../data/images/frame0023.jpg
43,1.60600529715517e+18,1603863771,577126979,"""camera_init""","""camera_gray_left""",-1.680971,-0.9838377,30.398390000000003,0.006647946098510001,-0.019169242883799998,-0.00467160493013,0.999783226505,24,"""camera_color_left""",../data/images/frame0024.jpg
44,1.60600529719863e+18,1603863771,577126979,"""map""","""camera_link""",1.3111597929899999,0.024442314363700004,0.012856704388700001,0.0006289670132150001,0.0011351360941099999,0.00846671414995,0.9999633052169999,24,"""camera_color_left""",../data/images/frame0024.jpg
45,1.60600529725861e+18,1603863771,680747032,"""camera_init""","""camera_gray_left""",-1.728893,-1.011772,31.37765,0.004587533097289999,-0.019639088391,-0.00300977954823,0.9997920783840001,25,"""camera_color_left""",../data/images/frame0025.jpg
46,1.60600529730414e+18,1603863771,680747032,"""map""","""camera_link""",1.3694562884900001,0.025097368528299996,0.013136430345999999,0.0025969095949,0.0027634099311199998,0.00898297976148,0.999952456715,25,"""camera_color_left""",../data/images/frame0025.jpg
47,1.60600529736252e+18,1603863771,784457921,"""camera_init""","""camera_gray_left""",-1.7689759999999999,-1.036363,32.35714,0.00469798733558,-0.020195541068200002,0.000825440736526,0.999784676818,26,"""camera_color_left""",../data/images/frame0026.jpg
48,1.60600529740642e+18,1603863771,784457921,"""map""","""camera_link""",1.4280506918200002,0.0250642425765,0.013816380381700001,0.00584001915371,0.0026407078380700005,0.00959246648671,0.9999334492,26,"""camera_color_left""",../data/images/frame0026.jpg
49,1.6060052974661e+18,1603863771,888072967,"""camera_init""","""camera_gray_left""",-1.815834,-1.0597889999999999,33.33631,0.0066320028590799995,-0.0210128427099,0.00230860640927,0.999754544876,27,"""camera_color_left""",../data/images/frame0027.jpg
50,1.60600529750952e+18,1603863771,888072967,"""map""","""camera_link""",1.4859007143,0.0260847777991,0.013991916400999999,0.0067488888168,0.0005252480539090001,0.0103232084176,0.999923800009,27,"""camera_color_left""",../data/images/frame0027.jpg
51,1.6060052975699e+18,1603863771,991689920,"""camera_init""","""camera_gray_left""",-1.8706630000000002,-1.088016,34.320209999999996,0.008835404083850001,-0.021783571674900002,0.0018464038716400001,0.999721961347,28,"""camera_color_left""",../data/images/frame0028.jpg
52,1.60600529761222e+18,1603863771,991689920,"""map""","""camera_link""",1.5443382694699999,0.027327999642500003,0.014029648312799998,0.0065783790287899995,-0.00178768268745,0.0110768680455,0.9999154174320001,28,"""camera_color_left""",../data/images/frame0028.jpg
53,1.60600529767345e+18,1603863772,95309019,"""camera_init""","""camera_gray_left""",-1.9297799999999998,-1.12988,35.33097,0.00947768080079,-0.022730543583499997,0.00153557780865,0.999695516145,29,"""camera_color_left""",../data/images/frame0029.jpg
54,1.60600529771749e+18,1603863772,95309019,"""map""","""camera_link""",1.6030725813799998,0.0290092656446,0.0148292374135,0.006106352442090001,-0.0020020075584300003,0.0121232848422,0.999905857483,29,"""camera_color_left""",../data/images/frame0029.jpg
55,1.60600529777722e+18,1603863772,199090003,"""camera_init""","""camera_gray_left""",-1.9937479999999999,-1.194548,36.38751,0.00840646036141,-0.0232639902959,0.00158734345683,0.9996927528,30,"""camera_color_left""",../data/images/frame0030.jpg
56,1.60600529782261e+18,1603863772,199090003,"""map""","""camera_link""",1.66406585399,0.0307137906868,0.015554338430999999,0.00587520175805,-0.00146488012552,0.0124818801785,0.9999037636700001,30,"""camera_color_left""",../data/images/frame0030.jpg
57,1.60600529788069e+18,1603863772,302661895,"""camera_init""","""camera_gray_left""",-2.061112,-1.249881,37.4285,0.00687899262187,-0.0237615915656,-4.41564628413e-05,0.9996939781749999,31,"""camera_color_left""",../data/images/frame0031.jpg
58,1.60600529792479e+18,1603863772,302661895,"""map""","""camera_link""",1.72373075146,0.0324155422629,0.0164938006829,0.00453135465783,7.19133122845e-05,0.0130655924181,0.999904374677,31,"""camera_color_left""",../data/images/frame0031.jpg
59,1.60600529798441e+18,1603863772,406404018,"""camera_init""","""camera_gray_left""",-2.126953,-1.305052,38.471509999999995,0.0063873508375699994,-0.024407489835599996,-0.00015702930041999998,0.99968166183,32,"""camera_color_left""",../data/images/frame0032.jpg
60,1.60600529802717e+18,1603863772,406404018,"""map""","""camera_link""",1.7856240365,0.0335725027913,0.0170852133811,0.0045145621149,0.0007143080173889998,0.0138473635531,0.9998936745620001,32,"""camera_color_left""",../data/images/frame0032.jpg
61,1.60600529808821e+18,1603863772,510142087,"""camera_init""","""camera_gray_left""",-2.1909669999999997,-1.349142,39.50365,0.005244304233199999,-0.0249015684815,-0.000571237189414,0.999675985007,33,"""camera_color_left""",../data/images/frame0033.jpg
62,1.60600529813193e+18,1603863772,510142087,"""map""","""camera_link""",1.84493407884,0.0356354364568,0.0178490856876,0.0036375037641100004,0.00191646475447,0.014154584221900001,0.9998913646340001,33,"""camera_color_left""",../data/images/frame0033.jpg
63,1.6060052981917e+18,1603863772,613760948,"""camera_init""","""camera_gray_left""",-2.2561150000000003,-1.393047,40.53855,0.00332550735755,-0.0249294270486,-0.000327717331586,0.9996836249529999,34,"""camera_color_left""",../data/images/frame0034.jpg
64,1.60600529823767e+18,1603863772,613760948,"""map""","""camera_link""",1.9054170491599998,0.0371405655276,0.0182353699952,0.0037132570824,0.00338712802445,0.0141855995791,0.999886744762,34,"""camera_color_left""",../data/images/frame0034.jpg
65,1.60600529829565e+18,1603863772,717494964,"""camera_init""","""camera_gray_left""",-2.32994,-1.4268129999999999,41.56111,0.00253983745432,-0.0251505515,-0.00329820042442,0.999674997187,35,"""camera_color_left""",../data/images/frame0035.jpg
66,1.60600529832981e+18,1603863772,717494964,"""map""","""camera_link""",1.96433877385,0.039603798079199996,0.018795435045200003,0.0005979571416299999,0.00450182597159,0.014321615126499999,0.999887132236,35,"""camera_color_left""",../data/images/frame0035.jpg
67,1.60600529839925e+18,1603863772,821114063,"""camera_init""","""camera_gray_left""",-2.399728,-1.460731,42.58303,0.00239307369968,-0.025107168575499998,-0.0035373203390599997,0.9996756473980001,36,"""camera_color_left""",../data/images/frame0036.jpg
68,1.60600529844193e+18,1603863772,821114063,"""map""","""camera_link""",2.0256231643400002,0.0418316285332,0.0189118214929,0.000724572602322,0.00419287877802,0.014291405813500002,0.9998888162549999,36,"""camera_color_left""",../data/images/frame0036.jpg
69,1.60600529850278e+18,1603863772,924733877,"""camera_init""","""camera_gray_left""",-2.465214,-1.489501,43.59302,0.00328089012514,-0.0251828420144,-0.0034218871756,0.999671621084,37,"""camera_color_left""",../data/images/frame0037.jpg
70,1.60600529854688e+18,1603863772,924733877,"""map""","""camera_link""",2.0849444029499997,0.04304306197340001,0.0188218589149,0.000697617372167,0.00335781726508,0.0144896347316,0.999889136666,37,"""camera_color_left""",../data/images/frame0037.jpg
71,1.60600529860632e+18,1603863773,28347969,"""camera_init""","""camera_gray_left""",-2.535885,-1.52285,44.5979,0.004718510860069999,-0.0250620028608,-0.004611378376260001,0.999664118592,38,"""camera_color_left""",../data/images/frame0038.jpg
72,1.60600529865231e+18,1603863773,28347969,"""map""","""camera_link""",2.14389780479,0.0453548098045,0.0191161972777,-0.0005069857064830001,0.0021583088875,0.0144048401296,0.9998937863330001,38,"""camera_color_left""",../data/images/frame0038.jpg
73,1.60600529871021e+18,1603863773,132111072,"""camera_init""","""camera_gray_left""",-2.600016,-1.559885,45.59882,0.00477109268891,-0.0255494855881,-0.00452770922368,0.9996519269230001,39,"""camera_color_left""",../data/images/frame0039.jpg
74,1.60600529875426e+18,1603863773,132111072,"""map""","""camera_link""",2.2033726905,0.04712653806559999,0.019662261753700002,-0.000343725114111,0.00220800151469,0.014944487418200002,0.999885820784,39,"""camera_color_left""",../data/images/frame0039.jpg
75,1.60600529881386e+18,1603863773,235704898,"""camera_init""","""camera_gray_left""",-2.661881,-1.593756,46.59803,0.00397201144502,-0.026209219421,-0.00353724168811,0.9996423235340001,40,"""camera_color_left""",../data/images/frame0040.jpg
76,1.60600529885697e+18,1603863773,235704898,"""map""","""camera_link""",2.2636584478099997,0.0498777709368,0.01933460577,0.000525953787677,0.0024091752225,0.0155237416702,0.999876461743,40,"""camera_color_left""",../data/images/frame0040.jpg
77,1.60600529891737e+18,1603863773,339318990,"""camera_init""","""camera_gray_left""",-2.728914,-1.629817,47.59275,0.0034673390680500004,-0.0266439491175,-0.0036246916596900003,0.999632407438,41,"""camera_color_left""",../data/images/frame0041.jpg
78,1.60600529896105e+18,1603863773,339318990,"""map""","""camera_link""",2.32286472397,0.0515089871427,0.0196712851757,0.000424177566427,0.00284180940444,0.0162017617817,0.999864613786,41,"""camera_color_left""",../data/images/frame0041.jpg
79,1.60600529902109e+18,1603863773,443063020,"""camera_init""","""camera_gray_left""",-2.800794,-1.6645290000000001,48.578559999999996,0.004591462645899999,-0.0267751245163,-0.00504007791504,0.999618227125,42,"""camera_color_left""",../data/images/frame0042.jpg
80,1.60600529906987e+18,1603863773,443063020,"""map""","""camera_link""",2.38146024049,0.053666371764,0.0206306941313,-0.00121211137087,0.0011109323040599999,0.01647016474,0.9998630042409999,42,"""camera_color_left""",../data/images/frame0042.jpg
81,1.60600529912475e+18,1603863773,546674966,"""camera_init""","""camera_gray_left""",-2.871336,-1.6976209999999998,49.556000000000004,0.0073157123126699995,-0.027155378301,-0.005319792066319999,0.9995902910690001,43,"""camera_color_left""",../data/images/frame0043.jpg
82,1.60600529916955e+18,1603863773,546674966,"""map""","""camera_link""",2.43966064457,0.055949458603400004,0.021260834476200002,-0.0014891504574900002,-0.000879716895221,0.0168516891309,0.9998565064239999,43,"""camera_color_left""",../data/images/frame0043.jpg
83,1.60600529922844e+18,1603863773,650434970,"""camera_init""","""camera_gray_left""",-2.937935,-1.7290130000000001,50.537729999999996,0.007719069138080001,-0.0273882005984,-0.005538215077859999,0.9995797241840001,44,"""camera_color_left""",../data/images/frame0044.jpg
84,1.60600529925956e+18,1603863773,650434970,"""map""","""camera_link""",2.5037640952599998,0.0585731846061,0.0217886516266,-0.00181280752601,-0.00134631818958,0.016652892489400002,0.999858779174,44,"""camera_color_left""",../data/images/frame0044.jpg
85,1.60600529933211e+18,1603863773,754030942,"""camera_init""","""camera_gray_left""",-3.002463,-1.7667419999999998,51.51845,0.00608236939898,-0.027535180035200002,-0.0053041289606099995,0.999588252732,45,"""camera_color_left""",../data/images/frame0045.jpg
86,1.60600529936241e+18,1603863773,754030942,"""map""","""camera_link""",2.56216209249,0.0607075899852,0.0228913479996,-0.00116569366574,0.0005626203903250001,0.0168518412093,0.999857154717,45,"""camera_color_left""",../data/images/frame0045.jpg
87,1.60600529943588e+18,1603863773,857773065,"""camera_init""","""camera_gray_left""",-3.065844,-1.7989939999999998,52.49501,0.00449405949089,-0.0276938962135,-0.0039091149994399995,0.9995986944769999,46,"""camera_color_left""",../data/images/frame0046.jpg
88,1.60600529947338e+18,1603863773,857773065,"""map""","""camera_link""",2.61831135804,0.06260867128190001,0.023105249123400003,-0.00046058579177599997,0.00203127854242,0.016650334287600002,0.999859196466,46,"""camera_color_left""",../data/images/frame0046.jpg
89,1.60600529953944e+18,1603863773,961386919,"""camera_init""","""camera_gray_left""",-3.130185,-1.8300509999999999,53.464980000000004,0.00404622191402,-0.0278380924028,-0.0032883358839,0.9995988445370001,47,"""camera_color_left""",../data/images/frame0047.jpg
90,1.60600529957766e+18,1603863773,961386919,"""map""","""camera_link""",2.67601717814,0.06418378888989999,0.023806319401700003,0.0007552469482299999,0.0024128884884299998,0.016985515453899997,0.999852542138,47,"""camera_color_left""",../data/images/frame0047.jpg
91,1.6060052996432e+18,1603863774,65123081,"""camera_init""","""camera_gray_left""",-3.19152,-1.858398,54.42804,0.004444856579979999,-0.0279390642747,-0.0017663695315699999,0.999598169266,48,"""camera_color_left""",../data/images/frame0048.jpg
92,1.60600529968845e+18,1603863774,65123081,"""map""","""camera_link""",2.7309739726899998,0.0649033459047,0.024141548018200003,0.00223255593312,0.0018433282772899998,0.0168576006925,0.999853712051,48,"""camera_color_left""",../data/images/frame0048.jpg
93,1.60600529974681e+18,1603863774,168742895,"""camera_init""","""camera_gray_left""",-3.248811,-1.8864869999999998,55.391780000000004,0.0052873328508,-0.028224423977,-7.62451914221e-05,0.999587627474,49,"""camera_color_left""",../data/images/frame0049.jpg
94,1.60600529979101e+18,1603863774,168742895,"""map""","""camera_link""",2.78850338875,0.06661030555200001,0.0249914955034,0.0036562967259199997,0.00133410099656,0.017160866322,0.9998451723999999,49,"""camera_color_left""",../data/images/frame0049.jpg
95,1.60600529985064e+18,1603863774,272480010,"""camera_init""","""camera_gray_left""",-3.310922,-1.913841,56.350390000000004,0.00480733284332,-0.028831572748699998,0.000657284983661,0.999572508626,50,"""camera_color_left""",../data/images/frame0050.jpg
96,1.60600529988591e+18,1603863774,272480010,"""map""","""camera_link""",2.8493466637700005,0.068279654845,0.0253188899944,0.00446100643596,0.0018474734864100003,0.017743677394999997,0.9998309096789999,50,"""camera_color_left""",../data/images/frame0050.jpg
97,1.60600529995423e+18,1603863774,376096963,"""camera_init""","""camera_gray_left""",-3.371514,-1.938229,57.312509999999996,0.00261638919174,-0.029385376343299997,0.00211547353703,0.9995624917929999,51,"""camera_color_left""",../data/images/frame0051.jpg
98,1.606005300001e+18,1603863774,376096963,"""map""","""camera_link""",2.9062066192500002,0.0699692637102,0.025701079409,0.00649005965568,0.00402501682648,0.018274761912,0.999803836775,51,"""camera_color_left""",../data/images/frame0051.jpg
99,1.60600530005791e+18,1603863774,479861021,"""camera_init""","""camera_gray_left""",-3.438994,-1.956763,58.273999999999994,-0.000187375614059,-0.029626047250500002,0.0029892470392100003,0.999556564182,52,"""camera_color_left""",../data/images/frame0052.jpg
100,1.60600530010254e+18,1603863774,479861021,"""map""","""camera_link""",2.95914231071,0.07262456267239999,0.0262999510655,0.00690757522455,0.006732849063939999,0.018340984227,0.9997852661130001,52,"""camera_color_left""",../data/images/frame0052.jpg
101,1.60600530016169e+18,1603863774,583585023,"""camera_init""","""camera_gray_left""",-3.511313,-1.975962,59.2254,-0.00117192416045,-0.0298981291734,0.0022399270301999997,0.9995497486370001,53,"""camera_color_left""",../data/images/frame0053.jpg
102,1.60600530020479e+18,1603863774,583585023,"""map""","""camera_link""",3.01517661338,0.07482037731430001,0.0260496276077,0.00613523074277,0.00760167332943,0.018606980589,0.9997791553059999,53,"""camera_color_left""",../data/images/frame0053.jpg
103,1.60600530026526e+18,1603863774,687193870,"""camera_init""","""camera_gray_left""",-3.579193,-1.998111,60.16633,-8.62917529917e-06,-0.030656985342200002,0.0014607006521099998,0.9995288890270001,54,"""camera_color_left""",../data/images/frame0054.jpg
104,1.60600530030969e+18,1603863774,687193870,"""map""","""camera_link""",3.0688977314700003,0.07707456115660001,0.026657570658,0.00527166566104,0.0058049280955,0.019247610196400002,0.9997839992409999,54,"""camera_color_left""",../data/images/frame0054.jpg
105,1.60600530036904e+18,1603863774,790942907,"""camera_init""","""camera_gray_left""",-3.6417839999999995,-2.0215389999999998,61.09125,0.00425490305799,-0.031422359817,0.00074769869643,0.999496860926,55,"""camera_color_left""",../data/images/frame0055.jpg
106,1.60600530041617e+18,1603863774,790942907,"""map""","""camera_link""",3.1233929846900006,0.0797910120158,0.026853027999200002,0.0040191231125299995,0.0017970455369,0.0197210687209,0.99979583325,55,"""camera_color_left""",../data/images/frame0055.jpg
107,1.60600530047264e+18,1603863774,894551992,"""camera_init""","""camera_gray_left""",-3.703384,-2.049159,62.006319999999995,0.007106186525569999,-0.031978105758,0.000252498408202,0.999463280966,56,"""camera_color_left""",../data/images/frame0056.jpg
108,1.60600530052112e+18,1603863774,894551992,"""map""","""camera_link""",3.17830736063,0.0820261668517,0.0272751937872,0.0032261150272500003,-0.000691716409862,0.0202977161094,0.999788537615,56,"""camera_color_left""",../data/images/frame0056.jpg
109,1.6060053005762e+18,1603863774,998164892,"""camera_init""","""camera_gray_left""",-3.776035,-2.078109,62.91678,0.00680703325513,-0.032595381448,-0.00232566674004,0.999442744733,57,"""camera_color_left""",../data/images/frame0057.jpg
110,1.60600530061942e+18,1603863774,998164892,"""map""","""camera_link""",3.2325710021,0.08493123224989998,0.0276043620348,0.0008306347604570001,-0.000330780423376,0.0207443116969,0.9997844091120001,57,"""camera_color_left""",../data/images/frame0057.jpg
111,1.60600530067993e+18,1603863775,101907014,"""camera_init""","""camera_gray_left""",-3.8439400000000004,-2.112094,63.81519,0.00540588100399,-0.0330050866926,-0.00392695546534,0.999432839164,58,"""camera_color_left""",../data/images/frame0058.jpg
112,1.60600530071418e+18,1603863775,101907014,"""map""","""camera_link""",3.2862427238,0.0876802420787,0.028821751133500002,-5.19534114679e-05,0.00116805620655,0.0211178615996,0.999776308552,58,"""camera_color_left""",../data/images/frame0058.jpg
113,1.60600530078352e+18,1603863775,205524921,"""camera_init""","""camera_gray_left""",-3.9126019999999997,-2.145353,64.69785999999999,0.00457523673113,-0.0336733444658,-0.005284428503499999,0.999408450034,59,"""camera_color_left""",../data/images/frame0059.jpg
114,1.60600530081468e+18,1603863775,205524921,"""map""","""camera_link""",3.33847512886,0.0903804453843,0.0297434144638,-0.00128721912747,0.00202133547829,0.0215858975961,0.999764124052,59,"""camera_color_left""",../data/images/frame0059.jpg
