,secs,nsecs,frame_id_x,child_frame_id,x,y,z,qx,qy,qz,qw,Unnamed: 0,frame_id_y,files
34,1603863778,732821941,"""map""","""camera_link""",4.55214818476,0.09013469184709999,0.0495466012155,-0.0050620497122399995,0.00325516208422,-0.17565011880399997,0.984434262263,93,"""camera_color_left""",../data/images/frame0093.jpg
35,1603863778,836812019,"""map""","""camera_link""",4.57594132978,0.07759577651430001,0.0491047816806,-0.0055583942321799995,0.0019891792436600004,-0.204638615852,0.978819801733,94,"""camera_color_left""",../data/images/frame0094.jpg
36,1603863778,940952062,"""map""","""camera_link""",4.5962947637300005,0.0656157461827,0.049427094570500006,-0.006063267336800001,0.00153477247049,-0.235358518191,0.9718884881119999,95,"""camera_color_left""",../data/images/frame0095.jpg
37,1603863779,44921875,"""map""","""camera_link""",4.615014073309999,0.05162681435719999,0.0497532551657,-0.0060258203391,0.000690292158531,-0.266483475061,0.9638204051129999,96,"""camera_color_left""",../data/images/frame0096.jpg
38,1603863779,148792028,"""map""","""camera_link""",4.63297168062,0.036835091976199996,0.0495359658125,-0.00550386315636,-0.000871405298704,-0.29858978992400004,0.9543652750830001,97,"""camera_color_left""",../data/images/frame0097.jpg
39,1603863779,252772092,"""map""","""camera_link""",4.64872685104,0.019914582711,0.0500616639985,-0.005577847605569999,-0.0013390007194500001,-0.329439226918,0.9441593561299999,98,"""camera_color_left""",../data/images/frame0098.jpg
40,1603863779,356512069,"""map""","""camera_link""",4.664135154969999,0.00245429085084,0.049556351203,-0.00403158017574,-0.0021922140352600003,-0.35968565813500003,0.9330622464899999,99,"""camera_color_left""",../data/images/frame0099.jpg
41,1603863779,460381984,"""map""","""camera_link""",4.67828541223,-0.015030093573499999,0.0504790352719,-0.00493704130961,-0.000245440204462,-0.389745229468,0.9209094567720001,100,"""camera_color_left""",../data/images/frame0100.jpg
42,1603863779,564121961,"""map""","""camera_link""",4.6908426546,-0.0349963302414,0.0505805403291,-0.00443444041531,-0.000388998770365,-0.41820395651000003,0.908342248249,101,"""camera_color_left""",../data/images/frame0101.jpg
43,1603863779,667732000,"""map""","""camera_link""",4.70258787464,-0.0544170558034,0.0509832945092,-0.0031062562673299997,-0.0016592407357899999,-0.44634296897200004,0.894855049199,102,"""camera_color_left""",../data/images/frame0102.jpg
44,1603863779,771471977,"""map""","""camera_link""",4.71249093809,-0.0752961664127,0.0513292519931,-0.00117689038829,-0.00336820244666,-0.47219340092699996,0.881487763911,103,"""camera_color_left""",../data/images/frame0103.jpg
45,1603863779,874972105,"""map""","""camera_link""",4.7213045001800005,-0.0960680173814,0.052202460662599995,-0.00195929788298,-0.0031227380843600002,-0.49642869806900003,0.868069672576,104,"""camera_color_left""",../data/images/frame0104.jpg
46,1603863779,978581905,"""map""","""camera_link""",4.72958001736,-0.117045484171,0.0528036614119,-0.00420664473277,-0.00233830608574,-0.519727517412,0.854318533554,105,"""camera_color_left""",../data/images/frame0105.jpg
47,1603863780,82201957,"""map""","""camera_link""",4.73775133763,-0.13894284421800002,0.0535159598183,-0.00475569982652,-0.00289909188926,-0.541709994517,0.840547001067,106,"""camera_color_left""",../data/images/frame0106.jpg
48,1603863780,185811996,"""map""","""camera_link""",4.74326173654,-0.160512857481,0.0534906042407,-0.00257333476176,-0.005145051359189999,-0.561031888804,0.827774207474,107,"""camera_color_left""",../data/images/frame0107.jpg
49,1603863780,289301872,"""map""","""camera_link""",4.747949393,-0.182763808296,0.054025844799300005,0.00458456916263,-0.008422525659340001,-0.578636568971,0.815529133106,108,"""camera_color_left""",../data/images/frame0108.jpg
50,1603863780,392802000,"""map""","""camera_link""",4.75259800172,-0.20579295859000002,0.0539157206674,0.00655527104288,-0.00865597932388,-0.593701960035,0.804611758028,109,"""camera_color_left""",../data/images/frame0109.jpg
51,1603863780,496311902,"""map""","""camera_link""",4.75683805879,-0.228017074604,0.0544911853811,0.004758297354329999,-0.00888958990133,-0.6074844024830001,0.7942676148059999,110,"""camera_color_left""",../data/images/frame0110.jpg
52,1603863780,599871873,"""map""","""camera_link""",4.76198975037,-0.251031700939,0.05532976471369999,-0.0007326570965549998,-0.007336972566319999,-0.620089874324,0.7844961318870001,111,"""camera_color_left""",../data/images/frame0111.jpg
53,1603863780,703272104,"""map""","""camera_link""",4.766610555950001,-0.27435270552900004,0.0562232987446,-0.00333992187008,-0.00716618289918,-0.63180304111,0.775088635787,112,"""camera_color_left""",../data/images/frame0112.jpg
54,1603863780,806891918,"""map""","""camera_link""",4.76988566605,-0.299325922375,0.057362397980699996,-0.00335829033713,-0.00795152544309,-0.642042567297,0.766620412218,113,"""camera_color_left""",../data/images/frame0113.jpg
55,1603863780,910261869,"""map""","""camera_link""",4.77216546421,-0.323991704245,0.0579108169979,-0.0018412273017,-0.011246369348200001,-0.6512802304559999,0.758751722225,114,"""camera_color_left""",../data/images/frame0114.jpg
56,1603863781,13871908,"""map""","""camera_link""",4.7741735607699995,-0.349651477237,0.0582154104369,-0.00159921330219,-0.0160416629654,-0.6591406479940001,0.75184687322,115,"""camera_color_left""",../data/images/frame0115.jpg
57,1603863781,117402076,"""map""","""camera_link""",4.77596054102,-0.37572354988000006,0.05816881464030001,-0.00314007466551,-0.019208133260400002,-0.666621364354,0.7451423713259999,116,"""camera_color_left""",../data/images/frame0116.jpg
58,1603863781,220972061,"""map""","""camera_link""",4.777841706419999,-0.40303067874,0.0593435769106,-0.0042557907026000005,-0.0180128525982,-0.672888542544,0.739512290139,117,"""camera_color_left""",../data/images/frame0117.jpg
59,1603863781,324552059,"""map""","""camera_link""",4.77974987606,-0.4317286946,0.060802123804,-0.0033694865777300002,-0.0152699914963,-0.678786112088,0.734169526726,118,"""camera_color_left""",../data/images/frame0118.jpg
60,1603863781,428081989,"""map""","""camera_link""",4.77993827818,-0.46062342245800003,0.061741667117,-0.00209505518512,-0.014777909740000001,-0.683301157583,0.729984079307,119,"""camera_color_left""",../data/images/frame0119.jpg
61,1603863781,531702041,"""map""","""camera_link""",4.78124744292,-0.490589804432,0.0621162152874,-0.000860385709785,-0.014795522397200002,-0.688535583863,0.725051104532,120,"""camera_color_left""",../data/images/frame0120.jpg
62,1603863781,635312080,"""map""","""camera_link""",4.78255542943,-0.521907070853,0.0637159038281,0.0007381313589510002,-0.0152407710191,-0.6930650862000001,0.7207134977490001,121,"""camera_color_left""",../data/images/frame0121.jpg
63,1603863781,738921880,"""map""","""camera_link""",4.78227159315,-0.553351771822,0.0639989303359,0.00140360077466,-0.0169294180633,-0.6965302168790001,0.7173263331540001,122,"""camera_color_left""",../data/images/frame0122.jpg
64,1603863781,842541933,"""map""","""camera_link""",4.7825681753,-0.586726419137,0.06510761890990001,0.0018145954404000001,-0.0176688417567,-0.699395690422,0.714513952754,123,"""camera_color_left""",../data/images/frame0123.jpg
65,1603863781,946151971,"""map""","""camera_link""",4.78287585238,-0.620817181424,0.0664108590181,0.00253184341618,-0.0182176942318,-0.701473851311,0.712457828734,124,"""camera_color_left""",../data/images/frame0124.jpg
66,1603863782,49871921,"""map""","""camera_link""",4.7827210631199994,-0.656233330952,0.06762743557880001,0.00283163822682,-0.0189320296088,-0.703278652949,0.710656528115,125,"""camera_color_left""",../data/images/frame0125.jpg
67,1603863782,153501987,"""map""","""camera_link""",4.78378100394,-0.695910327453,0.0686291356491,0.00245806292929,-0.0191586729767,-0.705774566391,0.708173119633,126,"""camera_color_left""",../data/images/frame0126.jpg
68,1603863782,257122039,"""map""","""camera_link""",4.7834284156699995,-0.732837787934,0.06992063676139999,0.0033109144363,-0.0199957408492,-0.707288309334,0.7066345820800001,127,"""camera_color_left""",../data/images/frame0127.jpg
69,1603863782,360742092,"""map""","""camera_link""",4.78457255592,-0.773469619014,0.0709370502482,0.0037647831159899996,-0.020470401859599998,-0.708930130708,0.7049715297210001,128,"""camera_color_left""",../data/images/frame0128.jpg
70,1603863782,464472055,"""map""","""camera_link""",4.7846693481400004,-0.8140542230419999,0.0718790249692,0.00440205532758,-0.0208439748324,-0.710140930025,0.7037371669329999,129,"""camera_color_left""",../data/images/frame0129.jpg
71,1603863782,568091869,"""map""","""camera_link""",4.78414399304,-0.854975108451,0.0731909522452,0.00474709621257,-0.020780809231,-0.7108909055589999,0.702979206163,130,"""camera_color_left""",../data/images/frame0130.jpg
72,1603863782,671881914,"""map""","""camera_link""",4.7818393301999995,-0.8947351674709999,0.0745600811368,0.0066879171577000004,-0.022507446149,-0.710844253212,0.7029574234270001,131,"""camera_color_left""",../data/images/frame0131.jpg
73,1603863782,775461912,"""map""","""camera_link""",4.7813216873,-0.939084441784,0.0759061101436,0.0078398009666,-0.0235513692795,-0.710454361801,0.7033053842270001,132,"""camera_color_left""",../data/images/frame0132.jpg
74,1603863782,879061937,"""map""","""camera_link""",4.7806521989699995,-0.98399907004,0.07651402027389999,0.008352932198140001,-0.024381241828,-0.7094550159999999,0.7042793066609999,133,"""camera_color_left""",../data/images/frame0133.jpg
75,1603863782,982681989,"""map""","""camera_link""",4.78180121863,-1.02954589353,0.0782157554773,0.009213252389459999,-0.0252929691375,-0.708461822335,0.705235591969,134,"""camera_color_left""",../data/images/frame0134.jpg
76,1603863783,86302042,"""map""","""camera_link""",4.78052799671,-1.07388192795,0.07982690953980001,0.0100461731744,-0.025473942330200002,-0.7068441799259999,0.7068390756730001,135,"""camera_color_left""",../data/images/frame0135.jpg
77,1603863783,190042018,"""map""","""camera_link""",4.781910776409999,-1.12121535017,0.0813667579434,0.011076709503699999,-0.025533790454199998,-0.7055714136929999,0.708092016729,136,"""camera_color_left""",../data/images/frame0136.jpg
78,1603863783,293652057,"""map""","""camera_link""",4.78193517743,-1.16904445213,0.0819334732168,0.0113733278314,-0.024930013558900004,-0.70406861441,0.7096030862980001,137,"""camera_color_left""",../data/images/frame0137.jpg
79,1603863783,397281885,"""map""","""camera_link""",4.7814479809199995,-1.2170225874200002,0.0828326321321,0.010957076991900001,-0.0232897837109,-0.7025488931489999,0.711169860865,138,"""camera_color_left""",../data/images/frame0138.jpg
80,1603863783,501012086,"""map""","""camera_link""",4.782735692619999,-1.2672062152899999,0.0844251402921,0.011137777469600001,-0.0226710889248,-0.701064713846,0.712650139627,139,"""camera_color_left""",../data/images/frame0139.jpg
81,1603863783,604752063,"""map""","""camera_link""",4.78526208215,-1.31707357756,0.08511960320289999,0.00958374897419,-0.021994429889199998,-0.6997434422900001,0.7139912460310001,140,"""camera_color_left""",../data/images/frame0140.jpg
82,1603863783,708371877,"""map""","""camera_link""",4.787379045480001,-1.3684341974,0.0876637276907,0.00771625901421,-0.0225317029232,-0.6986676648010001,0.715049839017,141,"""camera_color_left""",../data/images/frame0141.jpg
83,1603863783,812102079,"""map""","""camera_link""",4.78890167994,-1.41829444428,0.08914696200110002,0.00402667729734,-0.022384897527400003,-0.698067514887,0.715670630156,142,"""camera_color_left""",../data/images/frame0142.jpg
84,1603863783,915842056,"""map""","""camera_link""",4.7895159847,-1.4754186893399999,0.09115984601189998,0.0021336679837100003,-0.0224741635205,-0.697967378667,0.715773626473,143,"""camera_color_left""",../data/images/frame0143.jpg
85,1603863784,19592046,"""map""","""camera_link""",4.791330121640001,-1.52708040012,0.09353739662039999,0.0012838546012,-0.020922212792,-0.698065884156,0.71572664983,144,"""camera_color_left""",../data/images/frame0144.jpg
86,1603863784,123221874,"""map""","""camera_link""",4.79323523427,-1.57845533283,0.0954702635286,0.00104487580953,-0.0194392785856,-0.69804877409,0.715785520757,145,"""camera_color_left""",../data/images/frame0145.jpg
87,1603863784,226942062,"""map""","""camera_link""",4.794744859890001,-1.6304739642700001,0.09767671403619999,0.0018973060213900003,-0.0192696878297,-0.6981072041419999,0.715731374243,146,"""camera_color_left""",../data/images/frame0146.jpg
88,1603863784,330651998,"""map""","""camera_link""",4.797472277130001,-1.6801484129,0.099623292516,0.00124869286824,-0.0178445378553,-0.6981785373289999,0.715700165149,147,"""camera_color_left""",../data/images/frame0147.jpg
89,1603863784,434292078,"""map""","""camera_link""",4.79924520874,-1.73127054854,0.100816345746,0.00044454421404000003,-0.0176203341317,-0.698147836354,0.7157366324459999,148,"""camera_color_left""",../data/images/frame0148.jpg
90,1603863784,537911891,"""map""","""camera_link""",4.8014810418,-1.7823832547099998,0.102745130558,-0.0009223572268250001,-0.016662893837200002,-0.6981927437950001,0.715715311176,149,"""camera_color_left""",../data/images/frame0149.jpg
91,1603863784,641531944,"""map""","""camera_link""",4.8030827697600005,-1.83122524072,0.10584749338999999,-0.0024481401438700002,-0.015333846439,-0.698737267993,0.7152098469979999,150,"""camera_color_left""",../data/images/frame0150.jpg
92,1603863784,745291948,"""map""","""camera_link""",4.80433523904,-1.88172714188,0.107416597093,-0.0031406638000500003,-0.014369754218600001,-0.6997047970620001,0.714280635619,151,"""camera_color_left""",../data/images/frame0151.jpg
93,1603863784,848881959,"""map""","""camera_link""",4.805911645369999,-1.9337987258900002,0.109076077602,-0.0041175886646,-0.012683084207799998,-0.701114147076,0.7129243496529999,152,"""camera_color_left""",../data/images/frame0152.jpg
94,1603863784,952631950,"""map""","""camera_link""",4.80715304545,-1.98500576178,0.110391567919,-0.00389849543965,-0.0111467234904,-0.702888554683,0.7112019655799999,153,"""camera_color_left""",../data/images/frame0153.jpg
95,1603863785,56391954,"""map""","""camera_link""",4.8081200719099995,-2.03543723698,0.112391882194,-0.00408437107268,-0.00929331387552,-0.7052908277159999,0.70884541376,154,"""camera_color_left""",../data/images/frame0154.jpg
96,1603863785,160101890,"""map""","""camera_link""",4.8075118128300005,-2.08581781358,0.114141106671,-0.0041372725178600005,-0.00924760273565,-0.70757622288,0.706564406201,155,"""camera_color_left""",../data/images/frame0155.jpg
97,1603863785,263851881,"""map""","""camera_link""",4.80543492264,-2.13311827894,0.116508328703,-0.00399741038632,-0.00996805445872,-0.710391415881,0.703724860405,156,"""camera_color_left""",../data/images/frame0156.jpg
98,1603863785,367592096,"""map""","""camera_link""",4.80394347042,-2.18304295615,0.11756286562400001,-0.00429144015758,-0.0101424543386,-0.713856412571,0.70020548462,157,"""camera_color_left""",../data/images/frame0157.jpg
99,1603863785,471352100,"""map""","""camera_link""",4.80206485468,-2.2339895994099996,0.118854389616,-0.00350397574196,-0.0103817414439,-0.717507113643,0.696464999537,158,"""camera_color_left""",../data/images/frame0158.jpg
100,1603863785,575072050,"""map""","""camera_link""",4.80013282876,-2.28275398616,0.121003342549,-0.00374551704383,-0.00918142844285,-0.721386275927,0.692461913181,159,"""camera_color_left""",../data/images/frame0159.jpg
101,1603863785,678682088,"""map""","""camera_link""",4.79716069739,-2.3308137543200003,0.122277271021,-0.00273492121874,-0.00977107707945,-0.7250882734909999,0.688581176683,160,"""camera_color_left""",../data/images/frame0160.jpg
102,1603863785,782422065,"""map""","""camera_link""",4.7958924318800005,-2.38395351296,0.12425182379000001,-0.00328557157121,-0.009378305506780002,-0.7292560610100001,0.684168731837,161,"""camera_color_left""",../data/images/frame0161.jpg
103,1603863785,886041879,"""map""","""camera_link""",4.7916987874,-2.43224582185,0.12545097918,-0.00343863247992,-0.00966250242906,-0.732916195783,0.6802416206149999,162,"""camera_color_left""",../data/images/frame0162.jpg
104,1603863785,989661931,"""map""","""camera_link""",4.7891954598,-2.48886967558,0.12745247852299998,-0.0045716940522100005,-0.00965513431605,-0.7371628972100001,0.6756306201989999,163,"""camera_color_left""",../data/images/frame0163.jpg
105,1603863786,93401908,"""map""","""camera_link""",4.783404736830001,-2.5357234496000003,0.128259054891,-0.00483917583271,-0.0104565491626,-0.74050457338,0.671952535624,164,"""camera_color_left""",../data/images/frame0164.jpg
106,1603863786,197021961,"""map""","""camera_link""",4.77696317184,-2.58331269877,0.13000272247300002,-0.004336207405149999,-0.011394110357899999,-0.7433886548090001,0.668748583023,165,"""camera_color_left""",../data/images/frame0165.jpg
107,1603863786,300751924,"""map""","""camera_link""",4.77385652274,-2.6340876115,0.131994433614,-0.0041060677906799995,-0.0118381858054,-0.747035172501,0.664666417339,166,"""camera_color_left""",../data/images/frame0166.jpg
108,1603863786,404371976,"""map""","""camera_link""",4.7673229497800005,-2.6815522485099996,0.13270630892100002,-0.00476102917442,-0.0119084670402,-0.7500397356640001,0.661268426011,167,"""camera_color_left""",../data/images/frame0167.jpg
109,1603863786,508131980,"""map""","""camera_link""",4.76227730315,-2.72793945774,0.135055783253,-0.0038251294580300002,-0.0118170497677,-0.753188323186,0.657687664532,168,"""camera_color_left""",../data/images/frame0168.jpg
110,1603863786,611772060,"""map""","""camera_link""",4.75691725197,-2.7721947181099997,0.136268837866,-0.00304622559072,-0.011868301513799999,-0.7558523768269999,0.6546274118909999,169,"""camera_color_left""",../data/images/frame0169.jpg
111,1603863786,715461969,"""map""","""camera_link""",4.74973494474,-2.8172625172400005,0.137761248026,-0.0014216139749599998,-0.0124677604701,-0.757387516408,0.6528450729899999,170,"""camera_color_left""",../data/images/frame0170.jpg
112,1603863786,819082021,"""map""","""camera_link""",4.74088548451,-2.8643002502599995,0.138959364958,-4.66799159263e-05,-0.0127166634053,-0.7584151882960001,0.651647658924,171,"""camera_color_left""",../data/images/frame0171.jpg
113,1603863786,922692060,"""map""","""camera_link""",4.73448202226,-2.9081103940900004,0.140271803556,0.00128267297629,-0.0133549550182,-0.759382065452,0.650506619257,172,"""camera_color_left""",../data/images/frame0172.jpg
114,1603863787,26311874,"""map""","""camera_link""",4.72734804668,-2.9506092436699998,0.140872118771,0.0014111752262000001,-0.0130797790279,-0.759888137538,0.6499207319929999,173,"""camera_color_left""",../data/images/frame0173.jpg
115,1603863787,129921913,"""map""","""camera_link""",4.7208202715,-2.98747272982,0.142915901095,0.00214814860586,-0.014034778011399998,-0.759887058267,0.6499000451829999,174,"""camera_color_left""",../data/images/frame0174.jpg
116,1603863787,233612060,"""map""","""camera_link""",4.71537970372,-3.0195889070999997,0.145507952187,0.0016070347407900001,-0.0135018478927,-0.759508876813,0.650354805381,175,"""camera_color_left""",../data/images/frame0175.jpg
117,1603863787,337222099,"""map""","""camera_link""",4.70943007623,-3.06072617796,0.145771389404,0.0017671808439200002,-0.0153069615668,-0.758670739741,0.651292024477,176,"""camera_color_left""",../data/images/frame0176.jpg
118,1603863787,440881967,"""map""","""camera_link""",4.703576396080001,-3.1034440115799997,0.146117764114,0.00152197313147,-0.0159121806787,-0.756996875519,0.653222950636,177,"""camera_color_left""",../data/images/frame0177.jpg
119,1603863787,544441938,"""map""","""camera_link""",4.6985050177,-3.13918586762,0.148214096356,0.000948551394989,-0.015745508044700002,-0.754278831622,0.6563647090479999,178,"""camera_color_left""",../data/images/frame0178.jpg
120,1603863787,648001909,"""map""","""camera_link""",4.6944941319,-3.17439732403,0.14989701052100002,0.000792011465132,-0.0155578862368,-0.750536766092,0.660645035929,179,"""camera_color_left""",../data/images/frame0179.jpg
121,1603863787,751611948,"""map""","""camera_link""",4.69149695362,-3.20855632496,0.151083037282,0.000474065334815,-0.0156432453278,-0.7460319031229999,0.665726268815,180,"""camera_color_left""",../data/images/frame0180.jpg
122,1603863787,855112075,"""map""","""camera_link""",4.6894903494,-3.2400523877999996,0.15239198437100002,-5.3985395485e-05,-0.0162569988166,-0.740285079129,0.6720965153339999,181,"""camera_color_left""",../data/images/frame0181.jpg
123,1603863787,958721876,"""map""","""camera_link""",4.6878403013300005,-3.2730413185400002,0.15387074977499998,-0.0016742262175299999,-0.016360561577000002,-0.733034585626,0.679992510059,182,"""camera_color_left""",../data/images/frame0182.jpg
124,1603863788,62222003,"""map""","""camera_link""",4.6874595031999995,-3.30547968606,0.155620304774,-0.003605594022,-0.016412787518200002,-0.72468528389,0.688875054633,183,"""camera_color_left""",../data/images/frame0183.jpg
125,1603863788,165702104,"""map""","""camera_link""",4.687762308530001,-3.3360012220499997,0.15692462522700001,-0.004627011385520001,-0.0168735009751,-0.714807665373,0.699102202551,184,"""camera_color_left""",../data/images/frame0184.jpg
126,1603863788,269341945,"""map""","""camera_link""",4.68886503206,-3.37065511192,0.15833971061,-0.00512167470633,-0.016171771544899998,-0.7029827411339999,0.7110045717110001,185,"""camera_color_left""",../data/images/frame0185.jpg
127,1603863788,372812032,"""map""","""camera_link""",4.69053772801,-3.40074452289,0.160536055132,-0.0045795146718,-0.0148818672205,-0.689042202232,0.724553931241,186,"""camera_color_left""",../data/images/frame0186.jpg
