rosbagTimestamp,,,seq,secs,nsecs,frame_id,child_frame_id,,transform,x,y,z,,x,y,z,w
1.60488458383534E+018,,0,,1603863775,827346086,"""map""","""camera_link""",,,3.61530207816,0.105140815403,0.0330538699265,,-0.00412283541015,0.00430933927264,0.0242593719834,0.999687913535
1.60488458385817E+018,,0,,1604884583,857937335,"""map""","""camera_link_refined""",,,3.56557057771,0.102278651188,0.0341755013801,,-0.00289732060706,0.00342123879697,0.0236030817713,0.999711355937
1.60488458394967E+018,,0,,1603863775,930955886,"""map""","""camera_link""",,,3.66080414418,0.106339235078,0.0338314237279,,-0.00488985678871,0.00645369495429,0.025209146348,0.999649411078
1.60488458400495E+018,,0,,1604884584,4508495,"""map""","""camera_link_refined""",,,3.66080414418,0.106339235078,0.0338314237279,,-0.00488985677158,0.00645369493168,0.0252091462597,0.999649407576
1.60488458402868E+018,,0,,1603863776,34694910,"""map""","""camera_link""",,,3.70747394542,0.109561343891,0.0338838522772,,-0.00648199614841,0.00720829301891,0.0259771894503,0.999615535739
1.60488458406897E+018,,0,,1604884584,58310031,"""map""","""camera_link_refined""",,,3.70747394542,0.109561343891,0.0338838522772,,-0.00648199611786,0.00720829298494,0.0259771893278,0.999615531028
1.60488458412297E+018,,0,,1603863776,138313055,"""map""","""camera_link""",,,3.75610451289,0.112578812732,0.0339722504346,,-0.00793775164103,0.00488646392184,0.0267582518914,0.999598482109
1.60488458415457E+018,,0,,1604884584,153714656,"""map""","""camera_link_refined""",,,3.75610451289,0.112578812732,0.0339722504346,,-0.00793775158186,0.00488646388541,0.0267582516919,0.999598474657
1.60488458424461E+018,,0,,1603863776,242050886,"""map""","""camera_link""",,,3.79883548105,0.115502798071,0.0345663105546,,-0.00790308633324,0.00137482997347,0.0272824187877,0.999595582665
1.60488458427597E+018,,0,,1604884584,270491361,"""map""","""camera_link_refined""",,,3.75610451289,0.112578812732,0.0339722504346,,-0.00793775158186,0.00488646388541,0.0267582516919,0.999598474657
1.60488458434109E+018,,0,,1603863776,345671892,"""map""","""camera_link""",,,3.84048972411,0.118729850267,0.0344204590054,,-0.00764474185181,-0.00175315077233,0.028030122349,0.999576314936
1.60488458437927E+018,,0,,1604884584,379011154,"""map""","""camera_link_refined""",,,3.79883548105,0.115502798071,0.0345663105546,,-0.00790308630088,0.00137482996784,0.027282418676,0.999595578572
1.60488458443975E+018,,0,,1603863776,449304103,"""map""","""camera_link""",,,3.88132722778,0.121089039343,0.0366074199765,,-0.00803163895846,-0.00170615372697,0.0282085562748,0.99956833195
1.6048845844819E+018,,0,,1604884584,478076934,"""map""","""camera_link_refined""",,,3.88132722778,0.121089039343,0.0366074199765,,-0.00803163899433,-0.00170615373459,0.0282085564008,0.999568336413
1.60488458453148E+018,,0,,1603863776,553049087,"""map""","""camera_link""",,,3.92105359489,0.123370406459,0.0366111464399,,-0.00928086783782,-0.000260023132354,0.0287501250371,0.999543517948
1.60488458455592E+018,,0,,1604884584,555294752,"""map""","""camera_link_refined""",,,3.92105359489,0.123370406459,0.0366111464399,,-0.0092808677632,-0.000260023130264,0.0287501248059,0.999543509911
1.60488458463874E+018,,0,,1603863776,656640052,"""map""","""camera_link""",,,3.96022145649,0.126660968689,0.0372604264908,,-0.00926870000367,0.000824894922522,0.0291761742279,0.999530972816
1.60488458468504E+018,,0,,1604884584,683951854,"""map""","""camera_link_refined""",,,3.96022145649,0.126660968689,0.0372604264908,,-0.00926869998508,0.000824894920868,0.0291761741694,0.999530970811
1.60488458475668E+018,,0,,1603863776,760376930,"""map""","""camera_link""",,,3.99704730181,0.129433235315,0.0378749478602,,-0.00795633394524,-0.000824571271551,0.0294085178631,0.999535467614
1.60488458480689E+018,,0,,1604884584,806501388,"""map""","""camera_link_refined""",,,3.99704730181,0.129433235315,0.0378749478602,,-0.0079563339647,-0.000824571273567,0.029408517935,0.999535470058
1.6048845848589E+018,,0,,1603863776,863996982,"""map""","""camera_link""",,,4.03352754719,0.130879243607,0.0383618749451,,-0.00409133359751,-0.003345930368,0.0295360037137,0.999549742005
1.60488458488358E+018,,0,,1604884584,874697923,"""map""","""camera_link_refined""",,,4.03352754719,0.130879243607,0.0383618749451,,-0.00409133360463,-0.00334593037382,0.0295360037651,0.999549743745
1.60488458497353E+018,,0,,1603863776,967604875,"""map""","""camera_link""",,,4.06953894765,0.132816293578,0.0388158785339,,-0.00223461786336,-0.00580326397791,0.0289219290809,0.999562324171
1.60488458505403E+018,,0,,1604884585,48454284,"""map""","""camera_link_refined""",,,4.06953894765,0.132816293578,0.0388158785339,,-0.00223461787535,-0.00580326400904,0.028921929236,0.999562329532
1.60488458506862E+018,,0,,1603863777,71363925,"""map""","""camera_link""",,,4.10372158519,0.134882413282,0.0398862868732,,-0.00331091569443,-0.00577685523085,0.0273891706092,0.999602671009
1.60488458509407E+018,,0,,1604884585,92097759,"""map""","""camera_link_refined""",,,4.10372158519,0.134882413282,0.0398862868732,,-0.00331091569315,-0.00577685522862,0.0273891705986,0.999602670622
1.60488458516418E+018,,0,,1603863777,175091981,"""map""","""camera_link""",,,4.1379464221,0.136668681405,0.040948074479,,-0.00582398190359,-0.00428385195411,0.025266820339,0.999654598488
1.60488458523598E+018,,0,,1604884585,235550642,"""map""","""camera_link_refined""",,,4.1379464221,0.136668681405,0.040948074479,,-0.00582398190755,-0.00428385195703,0.0252668203562,0.999654599167
1.60488458528743E+018,,0,,1603863777,278713941,"""map""","""camera_link""",,,4.17040771643,0.138261211493,0.042234404671,,-0.00499233101761,-0.00243561621582,0.0228199164671,0.999724163815
1.60488458533653E+018,,0,,1604884585,336267471,"""map""","""camera_link_refined""",,,4.17040771643,0.138261211493,0.042234404671,,-0.0049923309979,-0.0024356162062,0.022819916377,0.999724159867
1.60488458537432E+018,,0,,1603863777,382448911,"""map""","""camera_link""",,,4.20278695751,0.138219178571,0.0429630910553,,-0.00298650825882,-0.000243382264689,0.0201962789505,0.999791548282
1.60488458540811E+018,,0,,1604884585,407668113,"""map""","""camera_link_refined""",,,4.20278695751,0.138219178571,0.0429630910553,,-0.00298650824663,-0.000243382263695,0.0201962788681,0.9997915442
1.60488458548138E+018,,0,,1603863777,486187934,"""map""","""camera_link""",,,4.23338176075,0.13956486875,0.0442815366981,,-0.000244997242967,0.00200163382261,0.0160426262411,0.99986927847
1.60488458552188E+018,,0,,1604884585,521264553,"""map""","""camera_link_refined""",,,4.20278695751,0.138219178571,0.0429630910553,,-0.00298650824663,-0.000243382263695,0.0201962788681,0.9997915442
1.60488458558719E+018,,0,,1603863777,589951038,"""map""","""camera_link""",,,4.26402819728,0.140676098293,0.0443449049006,,-0.00218020955896,0.00157377218414,0.0104151163304,0.999942144568
1.60488458560514E+018,,0,,1604884585,603438377,"""map""","""camera_link_refined""",,,4.26402819728,0.140676098293,0.0443449049006,,-0.002180209562,0.00157377218634,0.0104151163449,0.999942145966
1.60488458568663E+018,,0,,1603863777,693789005,"""map""","""camera_link""",,,4.29361834326,0.140660871559,0.0451358586116,,-0.00473693399861,0.00155886346229,0.00293745338368,0.999983258405
1.60488458572914E+018,,0,,1604884585,728612184,"""map""","""camera_link_refined""",,,4.29361834326,0.140660871559,0.0451358586116,,-0.00473693396469,0.00155886345112,0.00293745336264,0.999983251244
1.60488458584051E+018,,0,,1603863777,797544002,"""map""","""camera_link""",,,4.32551585081,0.139497635398,0.0452025244783,,-0.00737337378299,0.00163146974029,-0.00582421190514,0.999954520622
1.60488458588101E+018,,0,,1604884585,880615234,"""map""","""camera_link_refined""",,,4.32551585081,0.139497635398,0.0452025244783,,-0.00737337380846,0.00163146974593,-0.00582421192526,0.999954524076
1.6048845859902E+018,,0,,1603863777,901431083,"""map""","""camera_link""",,,4.35388206273,0.138099213769,0.0460032117696,,-0.00649421477759,0.00214593873761,-0.0170772718246,0.999830775546
1.60488458602882E+018,,0,,1604884586,28373479,"""map""","""camera_link_refined""",,,4.35388206273,0.138099213769,0.0460032117696,,-0.00649421480091,0.00214593874531,-0.0170772718859,0.999830779135
1.60488458607361E+018,,0,,1603863778,5260944,"""map""","""camera_link""",,,4.38113984443,0.134912377152,0.0460290062871,,-0.00488210206592,0.00255831962508,-0.0302250363841,0.999527924094
1.60488458610585E+018,,0,,1604884586,105179548,"""map""","""camera_link_refined""",,,4.38113984443,0.134912377152,0.0460290062871,,-0.00488210205668,0.00255831962024,-0.0302250363268,0.999527922201
1.60488458613996E+018,,0,,1603863778,109132051,"""map""","""camera_link""",,,4.40866958372,0.131062118557,0.0466037928179,,-0.00447098374992,0.00344709868714,-0.0449771382793,0.998972073873
1.60488458616508E+018,,0,,1604884586,164842605,"""map""","""camera_link_refined""",,,4.40866958372,0.131062118557,0.0466037928179,,-0.00447098370626,0.00344709865348,-0.0449771378401,0.998972064118
1.6048845862422E+018,,0,,1603863778,213032007,"""map""","""camera_link""",,,4.43513753782,0.126630545171,0.0467806489251,,-0.00425294236756,0.00413411484668,-0.06166686535,0.998079168764
1.60488458628268E+018,,0,,1604884586,281660556,"""map""","""camera_link_refined""",,,4.43513753782,0.126630545171,0.0467806489251,,-0.00425294235092,0.00413411483051,-0.0616668651087,0.998079164858
1.60488458636256E+018,,0,,1603863778,316861867,"""map""","""camera_link""",,,4.4615256079,0.121927011689,0.0465464981883,,-0.00414790215048,0.00424176139347,-0.0804684520975,0.996739503567
1.60488458644428E+018,,0,,1604884586,443849563,"""map""","""camera_link_refined""",,,4.4615256079,0.121927011689,0.0465464981883,,-0.00414790213516,0.00424176137781,-0.0804684518003,0.996739499886
1.60488458648445E+018,,0,,1603863778,420871973,"""map""","""camera_link""",,,4.48312912009,0.116761258974,0.048171841759,,-0.00365039164535,0.00487496503437,-0.100903054683,0.994877622629
1.60488458652508E+018,,0,,1604884586,524686813,"""map""","""camera_link_refined""",,,4.4615256079,0.121927011689,0.0465464981883,,-0.00414790213516,0.00424176137781,-0.0804684518003,0.996739499886
1.60488458657481E+018,,0,,1603863778,524842023,"""map""","""camera_link""",,,4.50768254789,0.108966975619,0.04794812561,,-0.00376036107378,0.00467257763066,-0.123811847967,0.9922875857
1.60488458661336E+018,,0,,1604884586,612715482,"""map""","""camera_link_refined""",,,4.50768254789,0.108966975619,0.04794812561,,-0.0037603610743,0.00467257763129,-0.123811847984,0.992287585835
1.60488458664577E+018,,0,,1603863778,628832101,"""map""","""camera_link""",,,4.53066561897,0.0996793009765,0.0488387318437,,-0.00464300071468,0.00425054898293,-0.148297180642,0.988922808034
1.60488458669991E+018,,0,,1604884586,692104339,"""map""","""camera_link_refined""",,,4.53066561897,0.0996793009765,0.0488387318437,,-0.00464300071779,0.00425054898577,-0.148297180742,0.988922808697
1.60488458673944E+018,,0,,1603863778,732821941,"""map""","""camera_link""",,,4.55214818476,0.0901346918471,0.0495466012155,,-0.00506204971224,0.00325516208422,-0.175650118804,0.984434262263
1.60488458677494E+018,,0,,1604884586,774655580,"""map""","""camera_link_refined""",,,4.55214818476,0.0901346918471,0.0495466012155,,-0.00506204970875,0.00325516208197,-0.175650118683,0.984434261583
1.60488458681996E+018,,0,,1603863778,836812019,"""map""","""camera_link""",,,4.57594132978,0.0775957765143,0.0491047816806,,-0.00555839423218,0.00198917924366,-0.204638615852,0.978819801733
1.60488458685842E+018,,0,,1604884586,854483366,"""map""","""camera_link_refined""",,,4.57594132978,0.0775957765143,0.0491047816806,,-0.00555839417675,0.00198917922382,-0.204638613812,0.978819791973
1.6048845869365E+018,,0,,1603863778,940952062,"""map""","""camera_link""",,,4.59629476373,0.0656157461827,0.0494270945705,,-0.0060632673368,0.00153477247049,-0.235358518191,0.971888488112
1.60488458701717E+018,,0,,1604884587,16736507,"""map""","""camera_link_refined""",,,4.57594132978,0.0775957765143,0.0491047816806,,-0.00555839417675,0.00198917922382,-0.204638613812,0.978819791973
1.60488458705069E+018,,0,,1603863779,44921875,"""map""","""camera_link""",,,4.61501407331,0.0516268143572,0.0497532551657,,-0.0060258203391,0.000690292158531,-0.266483475061,0.963820405113
1.60488458708314E+018,,0,,1604884587,77278137,"""map""","""camera_link_refined""",,,4.61501407331,0.0516268143572,0.0497532551657,,-0.00602582033064,0.000690292157562,-0.266483474687,0.96382040376
1.60488458715021E+018,,0,,1603863779,148792028,"""map""","""camera_link""",,,4.63297168062,0.0368350919762,0.0495359658125,,-0.00550386315636,-0.000871405298704,-0.298589789924,0.954365275083
1.60488458722939E+018,,0,,1604884587,228916406,"""map""","""camera_link_refined""",,,4.63297168062,0.0368350919762,0.0495359658125,,-0.00550386317621,-0.000871405301847,-0.298589791,0.954365278525
1.60488458727947E+018,,0,,1603863779,252772092,"""map""","""camera_link""",,,4.64872685104,0.019914582711,0.0500616639985,,-0.00557784760557,-0.00133900071945,-0.329439226918,0.94415935613
1.604884587341E+018,,0,,1604884587,334448814,"""map""","""camera_link_refined""",,,4.63297168062,0.0368350919762,0.0495359658125,,-0.00550386317621,-0.000871405301847,-0.298589791,0.954365278525
1.60488458736688E+018,,0,,1603863779,356512069,"""map""","""camera_link""",,,4.66413515497,0.00245429085084,0.049556351203,,-0.00403158017574,-0.00219221403526,-0.359685658135,0.93306224649
1.60488458739748E+018,,0,,1604884587,397027730,"""map""","""camera_link_refined""",,,4.64872685104,0.019914582711,0.0500616639985,,-0.0055778476075,-0.00133900071991,-0.329439227033,0.944159356457
1.60488458745764E+018,,0,,1603863779,460381984,"""map""","""camera_link""",,,4.67828541223,-0.0150300935735,0.0504790352719,,-0.00493704130961,-0.000245440204462,-0.389745229468,0.920909456772
1.60488458750007E+018,,0,,1604884587,492660284,"""map""","""camera_link_refined""",,,4.67828541223,-0.0150300935735,0.0504790352719,,-0.00493704129459,-0.000245440203716,-0.389745228283,0.920909453971
1.60488458755755E+018,,0,,1603863779,564121961,"""map""","""camera_link""",,,4.6908426546,-0.0349963302414,0.0505805403291,,-0.00443444041531,-0.000388998770365,-0.41820395651,0.908342248249
1.60488458758125E+018,,0,,1604884587,580727577,"""map""","""camera_link_refined""",,,4.6908426546,-0.0349963302414,0.0505805403291,,-0.00443444040472,-0.000388998769437,-0.418203955511,0.90834224608
1.60488458764425E+018,,0,,1603863779,667732000,"""map""","""camera_link""",,,4.70258787464,-0.0544170558034,0.0509832945092,,-0.00310625626733,-0.00165924073579,-0.446342968972,0.894855049199
1.60488458768376E+018,,0,,1604884587,682898521,"""map""","""camera_link_refined""",,,4.6908426546,-0.0349963302414,0.0505805403291,,-0.00443444040472,-0.000388998769437,-0.418203955511,0.90834224608
1.60488458775194E+018,,0,,1603863779,771471977,"""map""","""camera_link""",,,4.71249093809,-0.0752961664127,0.0513292519931,,-0.00117689038829,-0.00336820244666,-0.472193400927,0.881487763911
1.60488458777671E+018,,0,,1604884587,776342630,"""map""","""camera_link_refined""",,,4.70258787464,-0.0544170558034,0.0509832945092,,-0.00310625625655,-0.00165924073004,-0.446342967424,0.894855046096
1.60488458786736E+018,,0,,1603863779,874972105,"""map""","""camera_link""",,,4.72130450018,-0.0960680173814,0.0522024606626,,-0.00195929788298,-0.00312273808436,-0.496428698069,0.868069672576
1.60488458789588E+018,,0,,1604884587,895524501,"""map""","""camera_link_refined""",,,4.72130450018,-0.0960680173814,0.0522024606626,,-0.00195929788391,-0.00312273808584,-0.496428698304,0.868069672987
1.60488458795742E+018,,0,,1603863779,978581905,"""map""","""camera_link""",,,4.72958001736,-0.117045484171,0.0528036614119,,-0.00420664473277,-0.00233830608574,-0.519727517412,0.854318533554
1.60488458800252E+018,,0,,1604884588,2003908,"""map""","""camera_link_refined""",,,4.72130450018,-0.0960680173814,0.0522024606626,,-0.00195929788391,-0.00312273808584,-0.496428698304,0.868069672987
1.60488458808103E+018,,0,,1603863780,82201957,"""map""","""camera_link""",,,4.73775133763,-0.138942844218,0.0535159598183,,-0.00475569982652,-0.00289909188926,-0.541709994517,0.840547001067
1.60488458810469E+018,,0,,1604884588,102606773,"""map""","""camera_link_refined""",,,4.72958001736,-0.117045484171,0.0528036614119,,-0.00420664470613,-0.00233830607094,-0.519727514121,0.854318528145
1.60488458816454E+018,,0,,1603863780,185811996,"""map""","""camera_link""",,,4.74326173654,-0.160512857481,0.0534906042407,,-0.00257333476176,-0.00514505135919,-0.561031888804,0.827774207474
1.60488458822235E+018,,0,,1604884588,221911907,"""map""","""camera_link_refined""",,,4.74326173654,-0.160512857481,0.0534906042407,,-0.00257333474578,-0.00514505132724,-0.56103188532,0.827774202334
1.60488458829735E+018,,0,,1603863780,289301872,"""map""","""camera_link""",,,4.747949393,-0.182763808296,0.0540258447993,,0.00458456916263,-0.00842252565934,-0.578636568971,0.815529133106
1.60488458838284E+018,,0,,1603863780,392802000,"""map""","""camera_link""",,,4.75259800172,-0.20579295859,0.0539157206674,,0.00655527104288,-0.00865597932388,-0.593701960035,0.804611758028
1.60488458840191E+018,,0,,1604884588,401295900,"""map""","""camera_link_refined""",,,4.747949393,-0.182763808296,0.0540258447993,,0.0045845691555,-0.00842252564625,-0.578636568072,0.815529131839
1.60488458845587E+018,,0,,1604884588,450330257,"""map""","""camera_link_refined""",,,4.75259800172,-0.20579295859,0.0539157206674,,0.00655527105578,-0.00865597934092,-0.593701961203,0.804611759612
1.60488458849062E+018,,0,,1603863780,496311902,"""map""","""camera_link""",,,4.75683805879,-0.228017074604,0.0544911853811,,0.00475829735433,-0.00888958990133,-0.607484402483,0.794267614806
1.60488458855132E+018,,0,,1604884588,524381875,"""map""","""camera_link_refined""",,,4.75683805879,-0.228017074604,0.0544911853811,,0.00475829733198,-0.00888958985958,-0.60748439963,0.794267611076
1.60488458859192E+018,,0,,1603863780,599871873,"""map""","""camera_link""",,,4.76198975037,-0.251031700939,0.0553297647137,,-0.000732657096555,-0.00733697256632,-0.620089874324,0.784496131887
1.60488458867415E+018,,0,,1604884588,667836904,"""map""","""camera_link_refined""",,,4.76198975037,-0.251031700939,0.0553297647137,,-0.000732657096138,-0.00733697256215,-0.620089873971,0.784496131441
1.60488458869119E+018,,0,,1603863780,703272104,"""map""","""camera_link""",,,4.76661055595,-0.274352705529,0.0562232987446,,-0.00333992187008,-0.00716618289918,-0.63180304111,0.775088635787
1.60488458877775E+018,,0,,1604884588,765711069,"""map""","""camera_link_refined""",,,4.76198975037,-0.251031700939,0.0553297647137,,-0.000732657096138,-0.00733697256215,-0.620089873971,0.784496131441
1.60488458880977E+018,,0,,1603863780,806891918,"""map""","""camera_link""",,,4.76988566605,-0.299325922375,0.0573623979807,,-0.00335829033713,-0.00795152544309,-0.642042567297,0.766620412218
1.60488458888906E+018,,0,,1604884588,888791322,"""map""","""camera_link_refined""",,,4.76661055595,-0.274352705529,0.0562232987446,,-0.00333992189457,-0.00716618295172,-0.631803045742,0.775088641469
1.60488458892102E+018,,0,,1603863780,910261869,"""map""","""camera_link""",,,4.77216546421,-0.323991704245,0.0579108169979,,-0.0018412273017,-0.0112463693482,-0.651280230456,0.758751722225
1.60488458895954E+018,,0,,1604884588,959287405,"""map""","""camera_link_refined""",,,4.77216546421,-0.323991704245,0.0579108169979,,-0.00184122731505,-0.0112463694297,-0.651280235177,0.758751727724
1.60488458903304E+018,,0,,1603863781,13871908,"""map""","""camera_link""",,,4.77417356077,-0.349651477237,0.0582154104369,,-0.00159921330219,-0.0160416629654,-0.659140647994,0.75184687322
1.60488458906844E+018,,0,,1604884589,68175315,"""map""","""camera_link_refined""",,,4.77417356077,-0.349651477237,0.0582154104369,,-0.00159921329655,-0.0160416629089,-0.659140645673,0.751846870572
1.60488458912316E+018,,0,,1603863781,117402076,"""map""","""camera_link""",,,4.77596054102,-0.37572354988,0.0581688146403,,-0.00314007466551,-0.0192081332604,-0.666621364354,0.745142371326
1.60488458917799E+018,,0,,1604884589,165098428,"""map""","""camera_link_refined""",,,4.77596054102,-0.37572354988,0.0581688146403,,-0.00314007465074,-0.01920813317,-0.666621361217,0.74514236782
1.60488458920403E+018,,0,,1603863781,220972061,"""map""","""camera_link""",,,4.77784170642,-0.40303067874,0.0593435769106,,-0.0042557907026,-0.0180128525982,-0.672888542544,0.739512290139
1.604884589259E+018,,0,,1604884589,253157377,"""map""","""camera_link_refined""",,,4.77784170642,-0.40303067874,0.0593435769106,,-0.00425579071842,-0.0180128526651,-0.672888545045,0.739512292888
1.60488458935516E+018,,0,,1603863781,324552059,"""map""","""camera_link""",,,4.77974987606,-0.4317286946,0.060802123804,,-0.00336948657773,-0.0152699914963,-0.678786112088,0.734169526726
1.60488458940921E+018,,0,,1604884589,408576011,"""map""","""camera_link_refined""",,,4.77974987606,-0.4317286946,0.060802123804,,-0.00336948656759,-0.0152699914504,-0.678786110046,0.734169524517
1.60488458941371E+018,,0,,1603863781,428081989,"""map""","""camera_link""",,,4.77993827818,-0.460623422458,0.061741667117,,-0.00209505518512,-0.01477790974,-0.683301157583,0.729984079307
1.6048845894815E+018,,0,,1604884589,479653358,"""map""","""camera_link_refined""",,,4.77974987606,-0.4317286946,0.060802123804,,-0.00336948656759,-0.0152699914504,-0.678786110046,0.734169524517
1.6048845895595E+018,,0,,1603863781,531702041,"""map""","""camera_link""",,,4.78124744292,-0.490589804432,0.0621162152874,,-0.000860385709785,-0.0147955223972,-0.688535583863,0.725051104532
1.60488458959772E+018,,0,,1604884589,587233304,"""map""","""camera_link_refined""",,,4.78124744292,-0.490589804432,0.0621162152874,,-0.00086038570885,-0.0147955223811,-0.688535583114,0.725051103743
1.60488458964139E+018,,0,,1603863781,635312080,"""map""","""camera_link""",,,4.78255542943,-0.521907070853,0.0637159038281,,0.000738131358951,-0.0152407710191,-0.6930650862,0.720713497749
1.60488458966216E+018,,0,,1604884589,660702705,"""map""","""camera_link_refined""",,,4.78255542943,-0.521907070853,0.0637159038281,,0.000738131364307,-0.0152407711297,-0.69306509123,0.720713502979
1.6048845897603E+018,,0,,1603863781,738921880,"""map""","""camera_link""",,,4.78227159315,-0.553351771822,0.0639989303359,,0.00140360077466,-0.0169294180633,-0.696530216879,0.717326333154
1.60488458980527E+018,,0,,1604884589,803532123,"""map""","""camera_link_refined""",,,4.78227159315,-0.553351771822,0.0639989303359,,0.0014036007841,-0.0169294181771,-0.696530221562,0.717326337977
1.60488458984636E+018,,0,,1603863781,842541933,"""map""","""camera_link""",,,4.7825681753,-0.586726419137,0.0651076189099,,0.0018145954404,-0.0176688417567,-0.699395690422,0.714513952754
1.60488458990396E+018,,0,,1604884589,903500795,"""map""","""camera_link_refined""",,,4.7825681753,-0.586726419137,0.0651076189099,,0.00181459543932,-0.0176688417462,-0.699395690007,0.71451395233
1.60488458992628E+018,,0,,1603863781,946151971,"""map""","""camera_link""",,,4.78287585238,-0.620817181424,0.0664108590181,,0.00253184341618,-0.0182176942318,-0.701473851311,0.712457828734
1.60488458997672E+018,,0,,1604884589,970313549,"""map""","""camera_link_refined""",,,4.7825681753,-0.586726419137,0.0651076189099,,0.00181459543932,-0.0176688417462,-0.699395690007,0.71451395233
1.60488459007541E+018,,0,,1603863782,49871921,"""map""","""camera_link""",,,4.78272106312,-0.656233330952,0.0676274355788,,0.00283163822682,-0.0189320296088,-0.703278652949,0.710656528115
1.60488459018332E+018,,0,,1603863782,153501987,"""map""","""camera_link""",,,4.78378100394,-0.695910327453,0.0686291356491,,0.00245806292929,-0.0191586729767,-0.705774566391,0.708173119633
1.60488459018597E+018,,0,,1604884590,164839029,"""map""","""camera_link_refined""",,,4.78272106312,-0.656233330952,0.0676274355788,,0.00283163822036,-0.0189320295656,-0.703278651343,0.710656526493
1.60488459021581E+018,,0,,1604884590,214463233,"""map""","""camera_link_refined""",,,4.78378100394,-0.695910327453,0.0686291356491,,0.0024580629259,-0.0191586729503,-0.705774565418,0.708173118656
1.60488459024803E+018,,0,,1603863782,257122039,"""map""","""camera_link""",,,4.78342841567,-0.732837787934,0.0699206367614,,0.0033109144363,-0.0199957408492,-0.707288309334,0.70663458208
1.60488459029305E+018,,0,,1604884590,292638778,"""map""","""camera_link_refined""",,,4.78378100394,-0.695910327453,0.0686291356491,,0.0024580629259,-0.0191586729503,-0.705774565418,0.708173118656
1.60488459038497E+018,,0,,1603863782,360742092,"""map""","""camera_link""",,,4.78457255592,-0.773469619014,0.0709370502482,,0.00376478311599,-0.0204704018596,-0.708930130708,0.704971529721
1.604884590436E+018,,0,,1604884590,432552814,"""map""","""camera_link_refined""",,,4.78457255592,-0.773469619014,0.0709370502482,,-0.00376478311809,0.020470401871,0.708930131103,-0.704971530113
1.60488459044897E+018,,0,,1603863782,464472055,"""map""","""camera_link""",,,4.78466934814,-0.814054223042,0.0718790249692,,0.00440205532758,-0.0208439748324,-0.710140930025,0.703737166933
1.60488459052085E+018,,0,,1604884590,519898891,"""map""","""camera_link_refined""",,,4.78466934814,-0.814054223042,0.0718790249692,,-0.0044020553496,0.0208439749366,0.710140933577,-0.703737170453
1.60488459057593E+018,,0,,1603863782,568091869,"""map""","""camera_link""",,,4.78414399304,-0.854975108451,0.0731909522452,,0.00474709621257,-0.020780809231,-0.710890905559,0.702979206163
1.60488459059641E+018,,0,,1604884590,596072196,"""map""","""camera_link_refined""",,,4.78414399304,-0.854975108451,0.0731909522452,,-0.00474709616306,0.0207808090143,0.710890898145,-0.702979198831
1.60488459067014E+018,,0,,1603863782,671881914,"""map""","""camera_link""",,,4.7818393302,-0.894735167471,0.0745600811368,,0.0066879171577,-0.022507446149,-0.710844253212,0.702957423427
